Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-2027750,2025-07-02,2025-07-07,Standard Class,CUST-00582,David Martin,Corporate,south,Nashville,Technology,Phones,Phones Item 53,3,0.0,3234.48,1218.55
ORD-2030378,2025-03-07,2025-03-12,Second Class,CUST-00015,Karen Miller,Consumer,central,Chicago,TECHNOLOGY,Accessories,Accessories Item 70,10,0.2,10278.64,-340.01
ORD-2028569,2024-01-31,2024-02-03,Standard Class,CUST-00138,Paul Anderson,Consumer,east,Philadelphia,Tech,Accessories,Accessories Item 69,1,0.15,1172.04,193.04
ORD-2029397,2025-01-12,2025-01-16,Standard Class,CUST-00615,Nancy Martin,Consumer,Central,Dallas,Office Supplies,Storage,Storage Item 42,7,0.2,252.5,59.53
ORD-2031279,2024-02-23,2024-03-01,Second Class,CUST-00203,Robert White,Home Office,west,Los Angeles,office supplies,Storage,Storage Item 39,9,0.5,385.42,-77.29
ORD-2031300,2023-12-22,2023-12-24,First Class,CUST-00503,David Rodriguez,Consumer,south,Charlotte,office supplies,Storage,Storage Item 43,8,0.0,212.0,61.69
ORD-2029270,2023-11-12,2023-11-19,Standard Class,CUST-00187,Jennifer Taylor,Consumer,east,Philadelphia,TECHNOLOGY,Copiers,Copiers Item 77,1,0.1,34.94,9.06
ORD-2028821,2025-05-02,2025-05-05,Standard Class,CUST-00318,John Thompson,Consumer,Central,Houston,office supplies,Binders,Binders Item 25,8,0.0,275.2,56.9
ORD-2023482,2024-06-18,2024-06-20,Same Day,CUST-00089,Linda Hernandez,Corporate,south,Charlotte,technology,Accessories,Accessories Item 68,10,0.0,13589.8,3279.3
ORD-2029118,2024-07-30,2024-08-02,Standard Class,CUST-00189,Susan Perez,Consumer,EAST,New York,TECHNOLOGY,Copiers,Copiers Item 75,3,0.15,367.43,90.83
ORD-2023724,2024-01-29,2024-02-03,Second Class,CUST-00051,Charles Williams,Consumer,south,Nashville,Technology,Machines,Machines Item 61,10,0.1,2824.2,452.24
ORD-2031709,2025-02-21,2025-02-23,Standard Class,CUST-00619,Joseph Lopez,Consumer,EAST,Boston,FURNITURE,Tables,Tables Item 8,7,0.0,737.87,199.06
ORD-2023499,2023-09-17,2023-09-19,First Class,CUST-00252,Daniel Anderson,Home Office,WEST,San Francisco,Furnitur ,Bookcases,Bookcases Item 17,2,0.0,758.8,173.5
ORD-2023058,2024-02-12,2024-02-15,Standard Class,CUST-00211,Joseph Martin,Corporate,WEST,Phoenix,Office Supplies,Binders,Binders Item 31,7,0.0,829.01,336.04
ORD-2028731,2025-03-03,2025-03-06,Standard Class,CUST-00777,Charles Lopez,Consumer,WEST,Phoenix,OfficeSupplies,Labels,Labels Item 49,3,0.0,60.36,19.82
ORD-2031970,2025-06-03,2025-06-08,Same Day,CUST-00769,Susan Lopez,Corporate,East,Philadelphia,Tech,Machines,Machines Item 62,6,0.1,8017.54,1622.86
ORD-2023089,2024-09-07,2024-09-14,Second Class,CUST-00761,Paul Anderson,Consumer,east,Newark,furniture,Chairs,Chairs Item 1,10,0.15,4026.2,552.82
ORD-2025711,2025-01-11,2025-01-14,Standard Class,CUST-00311,Elizabeth Brown,Home Office,Centrl,Chicago,office supplies,Storage,Storage Item 39,7,0.0,599.55,237.09
ORD-2026005,2025-07-16,2025-07-20,Second Class,CUST-00319,Chris Brown,Corporate,south,Charlotte,OfficeSupplies,Storage,Storage Item 39,10,0.0,856.5,378.86
ORD-2032678,2024-11-22,2024-11-29,First Class,CUST-00327,Karen Rodriguez,Consumer,east,Newark,Office Supplies,Binders,Binders Item 29,5,0.1,66.51,4.19
ORD-2023818,2024-10-08,2024-10-11,Standard Class,CUST-00577,Paul Moore,Consumer,SOUTH,Nashville,OfficeSupplies,Storage,Storage Item 40,9,0.0,189.0,57.73
ORD-2023173,2025-04-18,2025-04-23,Standard Class,CUST-00489,Susan Wilson,Consumer,south,Miami,technology,Machines,Machines Item 64,7,0.5,1406.48,-442.4
ORD-2024858,2024-05-20,2024-05-22,First Class,CUST-00711,Patricia Smith,Consumer,Centrl,Chicago,Furniture,Chairs,Chairs Item 3,2,0.15,1145.92,265.0
ORD-2026508,2025-07-23,2025-07-25,Standard Class,CUST-00592,Jennifer Davis,Corporate,South,Atlanta,TECHNOLOGY,Copiers,Copiers Item 75,7,0.1,907.77,124.85
ORD-2028187,2025-05-10,2025-05-14,First Class,CUST-00138,Paul Anderson,Consumer,East,Philadelphia,FURNITURE,Chairs,Chairs Item 2,11,0.0,1759.78,283.42
ORD-2032498,2025-08-24,2025-08-31,Standard Class,CUST-00691,Mary Garcia,Consumer,south,Atlanta,Office Supplies,Storage,Storage Item 44,8,0.0,645.52,269.66
ORD-2031480,2025-03-04,2025-03-09,Second Class,CUST-00333,Charles Wilson,Consumer,West,Phoenix,office supplies,Binders,Binders Item 30,8,0.0,942.32,322.0
ORD-2027032,2023-04-11,2023-04-18,Standard Class,CUST-00252,Daniel Anderson,Home Office,WEST,Phoenix,Furniture,Chairs,Chairs Item 1,5,0.0,2368.35,808.9
ORD-2024195,2024-10-14,2024-10-21,Same Day,CUST-00143,Susan Lopez,Corporate,WEST,Seattle,Tech,Phones,Phones Item 60,5,0.0,737.2,169.95
ORD-2027969,2025-03-03,2025-03-07,Second Class,CUST-00488,Sarah Gonzalez,Consumer,Central,Detroit,Tech,Accessories,Accessories Item 70,7,0.0,8993.81,2638.56
ORD-2031324,2025-09-09,2025-09-12,First Class,CUST-00511,Susan Jackson,Corporate,SOUTH,Charlotte,Tech,Copiers,Copiers Item 74,9,0.1,8879.87,2572.06
ORD-2030529,2023-12-25,2023-12-30,Standard Class,CUST-00755,Jennifer Perez,Consumer,central,Detroit,technology,Machines,Machines Item 64,3,0.0,1205.55,204.99
ORD-2028159,2023-08-04,2023-08-06,Standard Class,CUST-00168,Barbara Brown,Consumer,East,Boston,furniture,Tables,Tables Item 12,8,0.1,4567.9,854.78
ORD-2032261,2024-04-11,2024-04-13,Second Class,CUST-00378,Mary Lee,Consumer,central,Chicago,office supplies,Binders,Binders Item 26,5,0.0,10.6,3.75
ORD-2027434,2023-12-16,2023-12-23,Standard Class,CUST-00318,John Thompson,Consumer,Centrl,Houston,office supplies,Art,Art Item 47,5,0.1,98.55,22.73
ORD-2025606,2025-02-20,2025-02-22,Standard Class,CUST-00480,Robert Gonzalez,Corporate,east,New York,Technology,Machines,Machines Item 64,11,0.3,3094.24,-633.74
ORD-2024008,2025-02-03,2025-02-05,Same Day,CUST-00301,Chris Taylor,Consumer,west,Phoenix,FURNITURE,Chairs,Chairs Item 2,1,0.0,159.98,31.18
ORD-2024101,2024-12-26,2024-12-29,First Class,CUST-00436,Robert Martinez,Corporate,East,New York,OfficeSupplies,Storage,Storage Item 39,4,0.15,291.21,77.53
ORD-2023414,2025-05-24,2025-05-28,Second Class,CUST-00794,William Johnson,Home Office,South,Charlotte,Office  Supplies,Binders,Binders Item 30,6,0.0,706.74,218.21
ORD-2030851,2024-06-04,2024-06-07,Second Class,CUST-00200,Charles Martinez,Corporate,south,Nashville,Office  Supplies,Labels,Labels Item 49,5,0.0,100.6,36.59
ORD-2024182,2023-06-09,2023-06-13,Same Day,CUST-00274,Jessica Lopez,Corporate,SOUTH,Charlotte,Tech,Copiers,Copiers Item 74,9,0.15,8386.54,1832.28
ORD-2029055,2025-03-31,2025-04-07,Second Class,CUST-00495,Linda Taylor,Corporate,West,,furniture,Furnishings,Furnishings Item 18,8,,2636.0,425.28
ORD-2028709,2024-09-16,2024-09-20,Second Class,CUST-00450,Joseph Martin,Home Office,West,Phoenix,FURNITURE,Tables,Tables Item 13,4,0.0,1148.76,279.99
ORD-2023041,2025-10-15,2025-10-22,Second Class,CUST-00092,Linda Thomas,Corporate,SOUTH,Charlotte,Office  Supplies,Storage,Storage Item 38,6,0.4,110.92,-40.15
ORD-2032116,2024-09-04,2024-09-11,First Class,CUST-00682,Joseph Thomas,Home Office,EAST,New York,Furniture,Bookcases,Bookcases Item 16,10,0.1,1025.46,260.64
ORD-2029176,2024-07-29,2024-08-02,Standard Class,CUST-00789,Thomas White,Consumer,central,Dallas,technology,Phones,Phones Item 53,4,0.15,3665.74,175.26
ORD-2025409,2025-07-09,2025-07-13,Second Class,CUST-00369,Jessica Lopez,Consumer,east,New York,TECHNOLOGY,Accessories,Accessories Item 71,10,0.1,5465.79,1067.37
ORD-2024229,2024-10-16,2024-10-18,Standard Class,CUST-00618,Paul Lopez,Corporate,WEST,Seattle,office supplies,Binders,Binders Item 32,10,0.0,260.7,39.46
ORD-2027159,2024-06-15,2024-06-17,Standard Class,CUST-00568,John Johnson,Consumer,East,Newark,Office  Supplies,Art,Art Item 47,11,0.0,240.9,77.67
ORD-2023413,2025-07-08,2025-07-13,First Class,CUST-00036,Lisa Williams,Consumer,EAST,Boston,furniture,Chairs,Chairs Item 4,7,0.0,684.39,224.61
ORD-2028756,2023-06-29,2023-07-06,Second Class,CUST-00398,Karen Jones,Consumer,EAST,New York,OfficeSupplies,Binders,Binders Item 29,10,0.2,118.24,1.85
ORD-2026920,19/10/2024,2024-10-24,Standard Class,CUST-00291,Charles Johnson,Consumer,south,Charlotte,Tech,Copiers,Copiers Item 78,10,0.1,6318.9,412.39
ORD-2032250,2024-06-28,2024-07-05,Second Class,CUST-00569,James Brown,Corporate,Centrl,Detroit,Office Supplies,Paper,Paper Item 35,1,0.15,98.78,29.32
ORD-2026235,2025-02-02,2025-02-07,Standard Class,CUST-00596,John Davis,Consumer,SOUTH,Nashville,office supplies,Binders,Binders Item 26,2,0.2,3.39,0.06
ORD-2026862,2024-09-29,2024-10-01,,CUST-00570,Susan Martin,Consumer,Centrl,,FURNITURE,Tables,Tables Item 8,1,,94.87,
ORD-2025357,2025-07-03,2025-07-08,Standard Class,CUST-00268,Nancy Garcia,Home Office,west,Los Angeles,Tech,Machines,Machines Item 64,1,0.0,401.85,157.6
ORD-2031208,2023-09-07,2023-09-09,First Class,CUST-00206,Susan Miller,Corporate,West,San Francisco,Office Supplies,Art,Art Item 48,6,0.1,217.51,79.02
ORD-2028262,2025-08-29,2025-09-01,Standard Class,CUST-00182,Elizabeth Smith,Consumer,EAST,Newark,technology,Machines,Machines Item 61,5,0.0,1569.0,343.49
ORD-2029703,2025-08-30,2025-09-06,Second Class,CUST-00527,Barbara Rodriguez,Consumer,south,Atlanta,technology,Machines,Machines Item 65,9,0.0,13479.48,2512.68
ORD-2027235,2025-01-11,2025-01-16,Second Class,CUST-00618,Paul Lopez,Corporate,West,San Francisco,Tech,Copiers,Copiers Item 74,7,0.0,7673.96,2090.86
ORD-2030150,2023-12-06,2023-12-08,Standard Class,CUST-00766,Charles Johnson,Home Office,SOUTH,Atlanta,Technology,Machines,Machines Item 62,1,0.1,1336.26,482.46
ORD-2031782,2025-09-01,2025-09-08,First Class,CUST-00636,Patricia Williams,Corporate,Central,Dallas,Furnitur ,Tables,Tables Item 10,4,0.0,2970.04,471.1
ORD-2030192,04/12/2024,2024-12-11,Standard Class,CUST-00274,Jessica Lopez,Corporate,SOUTH,Nashville,office supplies,Storage,Storage Item 43,8,0.0,212.0,89.35
ORD-2027112,2024-12-22,2024-12-29,Second Class,CUST-00800,Karen Gonzalez,Corporate,West,Los Angeles,Furnitur ,Chairs,Chairs Item 1,3,0.0,1421.01,563.87
ORD-2027693,2024-03-06,2024-03-13,Second Class,CUST-00200,Charles Martinez,Corporate,South,Nashville,Technology,Phones,Phones Item 59,8,0.0,4179.52,1090.46
ORD-2029905,2024-05-27,2024-05-29,Standard Class,CUST-00036,Lisa Williams,Consumer,east,,Office Supplies,Binders,Binders Item 25,10,,275.2,32.48
ORD-2029137,2024-04-21,2024-04-26,Second Class,CUST-00412,Chris Jackson,Consumer,East,Boston,Furniture,Tables,Tables Item 9,8,0.0,5446.56,2206.97
ORD-2030952,2024-09-21,2024-09-24,Standard Class,CUST-00464,Robert Garcia,Corporate,West,San Francisco,technology,Accessories,Accessories Item 71,2,0.1,1093.16,424.34
ORD-2028584,2025-08-23,2025-08-30,Standard Class,CUST-00280,Susan Lopez,Consumer,EAST,New York,TECHNOLOGY,Accessories,Accessories Item 71,9,0.15,4645.92,54.84
ORD-2031816,2024-12-03,2024-12-06,First Class,CUST-00183,Jennifer Gonzalez,Consumer,west,Phoenix,office supplies,Labels,Labels Item 51,6,0.1,110.86,26.01
ORD-2029070,2025-06-06,2025-06-08,Standard Class,CUST-00791,Barbara Williams,Consumer,East,Philadelphia,Technology,Copiers,Copiers Item 73,6,0.0,1680.48,411.82
ORD-2029347,2024-04-02,2024-04-05,Standard Class,CUST-00658,Charles Miller,Consumer,Central,Dallas,office supplies,Storage,Storage Item 41,2,0.2,114.56,-4.23
ORD-2032373,2025-09-04,2025-09-07,Same Day,CUST-00766,Charles Johnson,Home Office,south,Miami,furniture,Furnishings,Furnishings Item 21,6,0.0,1961.34,714.34
ORD-2027374,2025-03-06,2025-03-09,Standard Class,CUST-00535,Susan Lee,Corporate,central,Detroit,Furnitur ,Bookcases,Bookcases Item 14,1,0.1,381.35,64.04
ORD-2028007,2024-08-27,2024-09-01,Second Class,CUST-00788,John Taylor,Home Office,central,Dallas,office supplies,Art,Art Item 48,4 units,0.1,145.01,53.87
ORD-2023842,2025-08-05,2025-08-12,Standard Class,CUST-00582,David Martin,Corporate,South,Nashville,technology,Phones,Phones Item 56,1,0.0,256.88,45.26
ORD-2025033,2025-07-31,2025-08-05,Standard Class,CUST-00420,Daniel Smith,Consumer,central,Dallas,Furniture,Tables,Tables Item 11,11,0.3,3380.45,-248.4
ORD-2027820,2025-03-22,2025-03-26,First Class,CUST-00503,David Rodriguez,Consumer,South,Atlanta,Office  Supplies,Art,Art Item 47,8,0.1,157.68,9.38
ORD-2024558,2023-12-18,2023-12-22,First Class,CUST-00271,Charles Thompson,Consumer,West,Los Angeles,TECHNOLOGY,Machines,Machines Item 61,11,0.3,2416.26,-13.45
ORD-2026645,2025-11-05,2025-11-12,Second Class,CUST-00290,Linda Lopez,Consumer,West,Los Angeles,Tech,Machines,Machines Item 63,3,0.15,2617.65,590.26
ORD-2028992,2023-10-02,2023-10-07,Standard Class,CUST-00327,Karen Rodriguez,Consumer,east,Boston,Tech,Phones,Phones Item 60,9,0.0,1326.96,416.28
ORD-2023148,2024-01-19,2024-01-24,First Class,CUST-00116,Paul Taylor,Consumer,Central,Chicago,office supplies,Binders,Binders Item 30,4,0.0,471.16,119.21
ORD-2031139,2023-10-03,2023-10-08,Standard Class,CUST-00495,Linda Taylor,Corporate,West,Phoenix,TECHNOLOGY,Machines,Machines Item 64,11,0.1,3978.32,1240.59
ORD-2024323,2025-08-19,2025-08-24,First Class,CUST-00789,Thomas White,Consumer,Centrl,Dallas,office supplies,Binders,Binders Item 28,6,0.0,169.08,75.73
ORD-2032081,2025-06-06,2025-06-09,Standard Class,CUST-00585,Karen Garcia,Consumer,WEST,Phoenix,office supplies,Storage,Storage Item 41,6,0.1,386.64,146.74
ORD-2026973,2025-04-05,2025-04-08,Standard Class,CUST-00589,Thomas Lee,Consumer,south,Nashville,Furniture,Bookcases,Bookcases Item 17,5,0.0,1897.0,724.51
ORD-2031855,2025-03-10,2025-03-15,Second Class,CUST-00139,Betty Perez,Consumer,west,Los Angeles,Tech,Copiers,Copiers Item 74,8,0.0,8770.24,1414.56
ORD-2028855,2024-06-01,2024-06-04,Standard Class,CUST-00099,Susan Moore,Consumer,Central,Chicago,FURNITURE,Furnishings,Furnishings Item 21,3,0.15,833.57,160.05
ORD-2031121,2024-12-14,2024-12-16,Standard Class,CUST-00590,Daniel Johnson,Corporate,South,Atlanta,office supplies,Storage,Storage Item 42,10,0.0,450.9,193.81
ORD-2026925,2024-07-16,2024-07-19,Standard Class,CUST-00467,Michael Lee,Home Office,east,Philadelphia,office supplies,Binders,Binders Item 31,2,0.3,165.8,-2.29
ORD-2029912,2025-09-22,2025-09-24,Second Class,CUST-00656,Elizabeth White,Corporate,central,Detroit,Office  Supplies,Labels,Labels Item 52,1,0.0,109.85,43.86
ORD-2029314,2023-07-02,2023-07-04,First Class,CUST-00562,Nancy Jones,Consumer,EAST,New York,office supplies,Storage,Storage Item 41,4,0.0,286.4,103.88
ORD-2030746,2023-12-25,2023-12-27,Standard Class,CUST-00601,Barbara Anderson,Consumer,Central,Chicago,OfficeSupplies,Binders,Binders Item 31,2,0.2,189.49,-3.86
ORD-2023912,2024-05-30,2024-06-03,Same Day,CUST-00761,Paul Anderson,Consumer,east,Boston,Technology,Copiers,Copiers Item 77,7,0.0,271.74,118.61
ORD-2031521,12/04/2025,2025-04-14,Second Class,CUST-00449,Jennifer Perez,Consumer,central,Houston,Tech,Machines,Machines Item 61,9,0.3,1976.94,-367.12
ORD-2029803,2024-08-25,2024-08-29,Same Day,CUST-00525,Jessica Lopez,Consumer,WEST,Phoenix,Furnitur ,Furnishings,Furnishings Item 20,6,0.0,2667.78,680.9
ORD-2023305,2025-02-28,2025-03-02,First Class,CUST-00548,Paul Gonzalez,Home Office,central,Chicago,OfficeSupplies,Storage,Storage Item 40,2,0.2,33.6,8.46
ORD-2030345,2023-12-10,2023-12-17,First Class,CUST-00255,Patricia Rodriguez,Home Office,Central,Detroit,furniture,Chairs,Chairs Item 2,7,0.0,1119.86,292.39
ORD-2025492,2024-05-21,2024-05-24,Standard Class,CUST-00430,Joseph Martinez,Consumer,Central,Chicago,technology,Accessories,Accessories Item 72,2,0.1,2419.07,612.84
ORD-2024312,2024-02-01,2024-02-06,First Class,CUST-00535,Susan Lee,Corporate,central,Chicago,OfficeSupplies,Paper,Paper Item 34,10,0.0,1196.5,204.57
ORD-2027720,2025-10-16,2025-10-20,Second Class,CUST-00288,James Lopez,Home Office,central,Chicago,Office Supplies,Labels,Labels Item 51,8,0.0,164.24,62.28
ORD-2027294,2023-12-10,2023-12-17,Second Class,CUST-00320,Linda Jones,Home Office,south,Charlotte,OfficeSupplies,Storage,Storage Item 39,1,0.1,77.09,6.41
ORD-2024978,2024-06-13,2024-06-20,Standard Class,CUST-00495,Linda Taylor,Corporate,West,San Francisco,furniture,Bookcases,Bookcases Item 14,8,0.5,1694.88,-705.74
ORD-2025018,2024-10-08,2024-10-13,First Class,CUST-00496,Michael Gonzalez,Home Office,WEST,Los Angeles,Furniture,Tables,Tables Item 11,2,0.0,878.04,192.42
ORD-2029558,2023-12-15,2023-12-17,Second Class,CUST-00596,John Davis,Consumer,SOUTH,Atlanta,office supplies,Storage,Storage Item 44,7,0.4,338.9,-110.64
ORD-2025480,2023-11-09,2023-11-12,Standard Class,CUST-00366,Elizabeth Lopez,Consumer,Central,Detroit,Office Supplies,Art,Art Item 46,6,0.3,497.36,-79.52
ORD-2025096,2024-01-11,2024-01-13,Standard Class,CUST-00048,David Jones,Corporate,south,Miami,furniture,Tables,Tables Item 6,4,0.0,1189.32,493.33
ORD-2025138,2025-01-28,2025-01-31,Standard Class,CUST-00419,Elizabeth White,Corporate,WEST,Seattle,Tech,Accessories,Accessories Item 71,9,0.0,5465.79,1027.86
ORD-2026314,2025-07-28,2025-08-01,Standard Class,CUST-00222,Karen Lopez,Consumer,West,Seattle,technology,Machines,Machines Item 64,3,0.0,1205.55,476.54
ORD-2030414,2025-08-11,2025-08-18,Same Day,CUST-00304,Jessica Hernandez,Home Office,south,Atlanta,Furniture,Tables,Tables Item 11,4,0.0,1756.08,428.91
ORD-2023875,2025-02-09,2025-02-14,Second Class,CUST-00254,Thomas Thompson,Consumer,WEST,San Francisco,Office  Supplies,Binders,Binders Item 28,10 units,0.15,239.53,6.53
ORD-2028984,2025-03-08,2025-03-13,Same Day,CUST-00592,Jennifer Davis,Corporate,SOUTH,Nashville,furniture,Tables,Tables Item 7,11,0.2,7353.1,91.85
ORD-2027798,2024-09-28,2024-10-03,Standard Class,CUST-00604,William Taylor,Consumer,EAST,Newark,technology,Phones,Phones Item 59,4,0.0,2089.76,595.46
ORD-2027349,2025-04-22,2025-04-29,Standard Class,CUST-00183,Jennifer Gonzalez,Consumer,West,Seattle,furniture,Tables,Tables Item 12,4,0.0,2537.72,631.04
ORD-2028328,2025-09-20,2025-09-27,Second Class,CUST-00274,Jessica Lopez,Corporate,SOUTH,Charlotte,OfficeSupplies,Binders,Binders Item 29,8,0.0,118.24,36.85
ORD-2027614,2024-12-11,2024-12-16,Same Day,CUST-00180,Elizabeth Hernandez,Consumer,Central,Chicago,TECHNOLOGY,Phones,Phones Item 58,10,0.0,12975.5,2205.65
ORD-2029429,2024-04-12,2024-04-14,Standard Class,CUST-00185,Richard White,Home Office,WEST,Seattle,Office Supplies,Storage,Storage Item 44,9,0.0,726.21,266.72
ORD-2032314,2025-11-04,2025-11-08,First Class,CUST-00180,Elizabeth Hernandez,Consumer,Central,Houston,TECHNOLOGY,Phones,Phones Item 60,2,0.3,206.42,7.49
ORD-2024011,2024-12-21,2024-12-26,Same Day,CUST-00547,Elizabeth Moore,Corporate,WEST,Phoenix,technology,Copiers,Copiers Item 75,8,0.0,1152.72,381.76
ORD-2028530,2024-06-04,2024-06-08,Second Class,CUST-00511, Susan Jackson  ,Corporate,SOUTH,Nashville,office supplies,Paper,Paper Item 35,9,0.5,522.94,-87.16
ORD-2026524,2025-02-18,2025-02-21,Same Day,CUST-00363,Barbara Perez,Consumer,EAST,New York,Office  Supplies,Storage,Storage Item 44,3,0.1,217.86,60.57
ORD-2030975,22/10/2025,2025-10-26,Standard Class,CUST-00472,John Anderson,Consumer,south,Nashville,furniture,Tables,Tables Item 12,8,0.0,5075.44,1081.43
ORD-2030442,2025-07-09,2025-07-14,Standard Class,CUST-00646,David Thomas,Consumer,West,San Francisco,Furnitur ,Furnishings,Furnishings Item 22,4,0.0,656.16,136.44
ORD-2029699,2025-09-01,2025-09-04,Second Class,CUST-00537,Karen Perez,Home Office,WEST,Phoenix,technology,Phones,Phones Item 59,4,0.1,1880.78,440.27
ORD-2024729,2025-09-17,2025-09-22,Same Day,CUST-00579,Charles Rodriguez,Consumer,South,Nashville,Furniture,Chairs,Chairs Item 1,6,0.2,2273.62,227.87
ORD-2026824,07/02/2025,2025-02-10,Second Class,CUST-00436,Robert Martinez,Corporate,East,New York,office supplies,Art,Art Item 46,4,0.0,473.68,118.23
ORD-2032302,2025-06-16,2025-06-19,Standard Class,CUST-00079,Chris Lee,Corporate,Centrl,Dallas,Tech,Machines,Machines Item 62,4,0.1,5345.03,1133.7
ORD-2032375,2025-09-19,2025-09-24,Standard Class,CUST-00775,Betty Jones,Consumer,SOUTH,Atlanta,Tech,Phones,Phones Item 60,1,0.0,147.44,33.66
ORD-2032018,2024-02-28,2024-03-06,Standard Class,CUST-00319,Chris Brown,Corporate,south,Nashville,Office  Supplies,Storage,Storage Item 38,1,0.3,21.57,1.89
ORD-2026928,2025-04-14,2025-04-19,Standard Class,CUST-00494,Chris Moore,Consumer,Central,Detroit,office supplies,Labels,Labels Item 49,2,0.15,34.2,10.51
ORD-2024869,2024-10-07,2024-10-09,Standard Class,CUST-00180,Elizabeth Hernandez,Consumer,Central,Houston,TECHNOLOGY,Copiers,Copiers Item 76,4,0.0,7096.4,1209.41
ORD-2025280,2025-12-12,2025-12-16,Standard Class,CUST-00068,Chris White,Home Office,west,San Francisco,Tech,Machines,Machines Item 61,11,0.0,3451.8,550.89
ORD-2023389,2024-01-06,2024-01-09,Standard Class,CUST-00662,Karen White,Corporate,Central,Dallas,Furniture,Chairs,Chairs Item 3,8,0.2,4314.05,-87.87
ORD-2032410,2024-08-20,2024-08-25,Same Day,CUST-00227,John Williams,Corporate,SOUTH,Atlanta,office supplies,Binders,Binders Item 25,5,0.2,137.6,20.12
ORD-2023691,2023-11-18,2023-11-23,Same Day,CUST-00726,Karen Johnson,Corporate,EAST,Boston,Tech,Copiers,Copiers Item 76,7,0.0,12418.7,2764.63
ORD-2027761,2025-06-28,2025-07-03,Standard Class,CUST-00650,Linda Jackson,Consumer,South,Miami,office supplies,Art,Art Item 46,10,0.2,947.36,286.18
ORD-2031457,2025-02-26,2025-03-01,Standard Class,CUST-00794,William Johnson,Home Office,SOUTH,Miami,TECHNOLOGY,Phones,Phones Item 53,3,0.2,2587.58,409.1
ORD-2029477,2025-03-09,2025-03-16,Second Class,CUST-00295,Lisa Hernandez,Home Office,central,Detroit,Office  Supplies,Binders,Binders Item 30,6,0.5,353.37,-81.43
